39|4.718871|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
40|4.718921|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
41|4.718929|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
42|4.719433|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
43|4.719463|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
44|4.71973|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
45|4.719747|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
46|4.719932|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
47|4.71995|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
48|4.720144|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
49|4.741427|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
50|4.741511|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
51|4.741561|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
52|4.74176|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
53|4.741777|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
54|4.741993|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
55|4.742011|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
56|4.74228|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
57|4.742297|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
58|4.742458|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
59|4.742475|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
60|4.742654|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
61|4.74267|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
62|4.742924|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
63|4.74294|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
64|4.743069|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
65|4.743077|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
66|4.743262|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
67|4.743267|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
68|4.743758|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
69|4.743763|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
70|4.743945|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
71|4.743961|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
72|4.744161|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
73|4.744166|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
74|4.74428|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
75|4.744296|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
76|4.744419|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
77|4.744428|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
78|4.744635|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
79|4.744639|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
80|4.744859|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
81|4.744863|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
82|4.745091|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
83|4.745107|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
84|4.745366|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
85|4.745382|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
86|4.745618|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
87|4.745627|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
88|4.745675|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
89|4.74568|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
90|4.745846|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
91|4.745857|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
92|4.746267|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
93|4.746296|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
94|4.746602|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
95|4.746619|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
96|4.747422|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|5644|0|0|0
97|4.747422|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
98|4.74744|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
99|4.747459|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
100|4.747709|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
101|4.747726|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
102|4.747889|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
103|4.747905|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
104|4.748144|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
105|4.748154|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
106|4.74834|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
107|4.748347|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
108|4.748735|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
109|4.74874|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
110|4.748953|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
111|4.748958|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
112|4.749065|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
113|4.749081|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
114|4.765888|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|4246|0|0|0
115|4.765934|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
116|4.766086|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
117|4.766103|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
118|4.766614|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
119|4.76663|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
120|4.766777|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
121|4.767018|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
122|4.767034|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
123|4.767225|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
124|4.767241|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
125|4.768168|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|4246|0|0|0
126|4.768168|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
127|4.768178|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
128|4.768189|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
129|4.76826|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
130|4.768267|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
131|4.768353|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
132|4.768359|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
133|4.768537|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
134|4.768543|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
135|4.769029|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
136|4.769035|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
137|4.769225|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
138|4.769229|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
139|4.769447|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
140|4.769452|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
141|4.769667|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
142|4.769672|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
143|4.769985|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
144|4.77|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
145|4.770224|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
146|4.770238|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
147|4.770466|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
148|4.77048|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
149|4.770702|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
150|4.770716|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
151|4.770934|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
152|4.770949|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
153|4.771048|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
154|4.771062|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
155|4.771377|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
156|4.771391|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
157|4.771808|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1366|0|0|0
158|4.771823|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
159|4.775422|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|199|0|0|0
160|4.800239|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|487|0|0|0
161|4.800271|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
162|4.800932|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|247|0|0|0
163|4.82554|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|4246|0|0|0
164|4.825595|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
165|4.825763|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
166|4.825781|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
167|4.825952|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
168|4.825969|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
169|4.82617|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
170|4.826188|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
171|4.826335|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
172|4.826354|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
173|4.826537|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
174|4.826543|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
175|4.826605|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
176|4.826609|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
177|4.826824|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
178|4.826828|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
179|4.827066|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
180|4.827083|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
181|4.827819|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
182|4.827848|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
183|4.827975|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
184|4.827981|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
185|4.828178|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
186|4.828182|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
187|4.828246|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
188|4.828251|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
189|4.828386|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
190|4.828394|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
191|4.82861|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
192|4.828616|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
193|4.82883|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
194|4.828835|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
195|4.829063|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
196|4.829079|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
197|4.829325|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
198|4.829341|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
199|4.829585|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
200|4.829593|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
201|4.830026|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
202|4.830043|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
203|4.830261|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
204|4.830278|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
205|4.830504|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
206|4.830539|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
207|4.830719|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
208|4.830765|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
209|4.830948|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
210|4.830964|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
211|4.831194|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
212|4.831209|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
213|4.83133|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
214|4.83134|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
215|4.831398|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
216|4.831405|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
217|4.831582|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
218|4.831589|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
219|4.831816|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
220|4.831839|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
221|4.832025|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
222|4.832036|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
223|4.832598|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
224|4.832615|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
225|4.833234|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
226|4.833251|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
227|4.833275|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
228|4.833281|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
229|4.833514|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
230|4.83353|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
231|4.83365|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
232|4.833661|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
233|4.83392|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
234|4.833936|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
235|4.834168|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
236|4.834184|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
237|4.834379|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
238|4.834395|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
239|4.834596|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
240|4.834612|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
241|4.834974|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
242|4.834985|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
243|4.835041|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
244|4.835046|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
245|4.835296|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
246|4.835311|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
247|4.835522|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
248|4.835539|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
249|4.83569|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
250|4.835699|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
251|4.835898|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
252|4.835907|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
253|4.836162|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
254|4.836179|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
255|4.836466|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
256|4.836487|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
257|4.836623|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
258|4.836635|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
259|4.836917|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
260|4.836933|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
261|4.837053|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
262|4.837063|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
263|4.837805|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
264|4.837834|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
265|4.838139|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
266|4.838179|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
267|4.838212|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
268|4.83822|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
269|4.838451|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
270|4.838469|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
271|4.838727|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
272|4.838745|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
273|4.838925|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
274|4.83895|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
275|4.8391|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
276|4.83913|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
277|4.839363|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
278|4.83938|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
279|4.839642|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
280|4.839659|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
281|4.840155|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
282|4.840183|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
283|4.840314|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
284|4.840323|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
285|4.840457|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
286|4.840468|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
287|4.840797|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
288|4.840827|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
289|4.840929|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
290|4.840935|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
291|4.841184|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|2848|0|0|0
292|4.841201|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
293|4.841551|8c:04:ba:28:df:e2|18:d6:c7:fc:e6:ee|1450|0|0|0
294|4.84158|18:d6:c7:fc:e6:ee|8c:04:ba:28:df:e2|52|0|0|0
